,annual_income,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
34374,315000,1.0,3,2.0,36,4,False,False,False,False,6,False
27202,315000,1.0,3,3.0,37,5,True,True,True,False,31,False
18302,202500,1.0,3,2.0,41,8,True,False,False,False,27,False
5500,247500,3.0,5,4.0,33,0,False,True,False,False,24,False
28948,135000,1.0,3,1.0,26,1,False,False,False,False,13,False
18234,112500,3.0,5,3.0,31,10,True,True,False,True,46,False
4617,180000,1.0,3,2.0,27,4,False,False,True,False,25,False
14410,225000,1.0,3,3.0,31,2,False,True,False,False,10,False
31896,265500,1.0,3,4.0,31,5,True,True,True,False,34,False
6771,144000,1.0,3,2.0,53,13,True,False,False,True,54,False
21031,225000,1.0,3,3.0,37,17,True,True,False,False,25,False
12199,225000,3.0,3,3.0,35,2,False,True,False,False,15,False
26995,360000,1.0,3,2.0,38,2,False,False,False,False,23,False
6676,90000,3.0,3,2.0,34,1,False,True,False,True,13,False
24126,135000,3.0,3,2.0,29,6,True,False,False,True,21,False
27518,247500,3.0,3,4.0,50,15,True,True,False,True,54,False
13463,270000,3.0,3,2.0,50,24,True,False,False,True,40,False
29436,180000,1.0,3,2.0,29,4,False,False,False,True,20,False
17865,135000,3.0,3,3.0,34,14,True,True,False,False,30,False
7531,225000,3.0,3,4.0,35,14,True,True,False,True,27,False
13962,135000,3.0,3,4.0,40,14,True,True,True,False,25,False
27215,180000,1.0,3,2.0,45,7,True,False,False,True,31,False
14996,112500,3.0,5,1.0,25,0,False,False,True,False,7,False
17654,180000,3.0,3,2.0,46,8,True,False,False,False,53,False
2281,225000,2.0,3,3.0,36,0,False,True,True,False,30,False
1413,247500,3.0,3,3.0,31,4,False,True,True,True,50,False
32953,166500,1.0,3,3.0,39,15,True,True,False,False,50,False
1905,112500,1.0,3,4.0,29,0,False,True,False,False,6,False
31460,112500,3.0,3,3.0,40,3,False,True,False,True,34,False
2194,270000,2.0,3,2.0,26,4,False,False,False,False,9,False
36047,225000,1.0,5,1.0,26,3,False,False,True,False,25,False
25979,180000,1.0,3,4.0,30,5,True,True,False,True,40,False
9282,135000,2.0,5,4.0,31,6,True,True,False,True,36,False
35546,130500,3.0,3,2.0,34,9,True,False,False,False,50,False
11862,315000,1.0,1,2.0,37,12,True,False,True,False,51,False
31175,225000,1.0,3,2.0,62,2,False,False,True,False,28,False
24422,135000,3.0,3,3.0,27,8,True,True,False,True,51,False
8244,135000,3.0,3,4.0,39,16,True,True,True,True,35,False
3904,180000,3.0,3,2.0,48,15,True,False,False,True,37,False
20209,180000,3.0,3,5.0,39,9,True,True,False,False,48,False
6789,112500,1.0,3,2.0,29,1,False,False,False,False,15,False
18105,180000,1.0,3,2.0,27,2,False,False,True,False,23,False
17333,337500,0.0,3,2.0,34,7,True,True,False,False,30,False
23401,171261,3.0,4,2.0,26,1,False,True,False,False,29,False
28453,135000,3.0,3,4.0,35,0,False,True,False,False,55,False
20798,99000,3.0,3,2.0,48,14,True,True,False,False,2,False
5892,360000,3.0,3,2.0,34,11,True,False,False,False,41,False
31960,225000,1.0,3,3.0,30,3,False,True,True,False,15,False
16645,270000,3.0,3,1.0,37,4,False,False,True,False,18,False
28680,202500,1.0,3,2.0,43,9,True,False,True,True,40,False
7135,63000,1.0,3,2.0,40,5,True,False,False,False,29,False
8275,135000,3.0,3,1.0,27,1,False,False,False,True,7,False
27024,270000,1.0,3,3.0,47,3,False,True,True,False,26,False
33788,166500,3.0,5,3.0,33,14,True,True,False,True,18,False
4817,63000,3.0,3,2.0,51,4,False,False,False,True,17,False
17752,135000,3.0,3,4.0,44,1,False,True,False,False,40,False
6193,135000,1.0,3,4.0,31,8,True,True,True,True,53,False
23027,202500,1.0,3,2.0,42,4,False,False,True,False,39,False
4406,315000,1.0,3,4.0,34,4,False,True,True,True,55,False
19135,90000,3.0,3,2.0,33,0,False,True,False,False,26,False
11690,225000,3.0,3,2.0,24,3,False,False,True,False,15,False
36258,135000,3.0,3,2.0,37,7,True,False,False,False,14,True
12383,135000,2.0,3,3.0,37,3,False,True,False,True,48,False
34092,126000,3.0,3,2.0,62,6,True,False,False,True,7,False
11978,126000,3.0,3,2.0,42,6,True,False,False,True,24,False
4888,180000,3.0,3,3.0,24,2,False,True,False,False,7,False
8867,157500,1.0,5,4.0,38,1,False,True,True,False,29,False
31346,270000,3.0,3,3.0,34,10,True,True,True,True,57,False
865,157500,1.0,3,3.0,32,6,True,True,False,False,18,False
4810,81000,3.0,3,5.0,39,2,False,True,True,False,21,False
8633,112500,3.0,3,1.0,32,9,True,False,False,True,30,False
4941,112500,3.0,3,2.0,25,6,True,False,False,True,26,False
21412,126000,3.0,3,2.0,45,15,True,False,False,True,10,False
527,202500,1.0,3,2.0,47,3,False,False,False,True,17,False
10277,144000,3.0,3,2.0,33,12,True,True,False,False,54,False
22009,81000,3.0,3,2.0,35,4,False,False,False,False,10,False
6199,315000,3.0,3,3.0,36,9,True,True,False,True,31,False
5553,157500,2.0,5,3.0,32,7,True,True,False,False,19,False
25837,135000,3.0,3,3.0,30,2,False,True,True,False,53,False
28529,157500,3.0,3,4.0,38,5,True,True,False,False,44,False
33375,135000,1.0,3,3.0,42,7,True,True,True,False,18,False
23396,81000,3.0,3,3.0,38,2,False,True,False,False,8,False
29107,247500,3.0,3,3.0,36,3,False,True,False,False,7,False
29992,81000,3.0,3,2.0,24,3,False,False,False,True,26,False
11698,157500,1.0,3,2.0,53,4,False,False,False,False,15,False
18327,279000,1.0,3,3.0,44,10,True,True,True,True,3,False
22644,315000,2.0,3,4.0,30,1,False,True,False,False,16,False
22502,157500,1.0,3,2.0,49,25,True,False,False,False,40,False
25948,270000,3.0,3,4.0,37,1,False,True,False,True,3,False
27079,180000,3.0,4,2.0,39,0,False,True,False,False,4,False
21891,135000,3.0,3,3.0,37,11,True,True,True,False,8,False
32965,121500,3.0,3,2.0,54,8,True,False,True,True,36,False
14083,103500,3.0,3,2.0,50,1,False,False,False,True,47,False
11484,180000,3.0,3,4.0,35,13,True,True,True,False,61,False
35984,360000,1.0,4,3.0,29,7,True,True,True,False,28,False
9863,270000,3.0,3,2.0,44,1,False,False,False,False,15,False
27618,337500,1.0,3,2.0,37,6,True,False,False,True,2,False
9988,157500,3.0,3,3.0,28,8,True,True,False,False,29,False
33067,180000,3.0,3,2.0,28,4,False,False,False,False,11,False
33417,114750,3.0,3,1.0,55,11,True,False,False,True,20,False
23026,202500,1.0,3,2.0,42,4,False,False,True,False,39,False
1187,189000,3.0,3,2.0,55,17,True,False,False,True,28,False
22777,121500,3.0,3,2.0,59,13,True,False,False,False,32,False
32771,135000,3.0,3,2.0,40,9,True,False,False,True,29,False
23654,270000,3.0,3,3.0,27,1,False,True,False,True,42,False
6363,225000,3.0,3,2.0,41,23,True,False,False,False,22,False
29134,135000,3.0,3,2.0,44,14,True,True,False,False,51,False
361,135000,3.0,3,3.0,27,2,False,True,False,True,27,False
15380,180000,3.0,3,1.0,27,4,False,False,False,True,2,False
831,99000,1.0,3,2.0,27,1,False,False,False,False,52,False
20973,135000,3.0,3,1.0,25,2,False,False,False,False,8,False
29658,180000,3.0,3,3.0,35,7,True,True,False,True,37,False
16254,315000,3.0,3,1.0,35,9,True,False,True,True,51,False
34640,157500,3.0,3,2.0,44,3,False,False,True,True,18,False
564,157500,2.0,3,2.0,46,7,True,False,False,False,53,False
1754,90000,3.0,3,2.0,54,0,False,False,False,False,22,False
5386,225000,3.0,3,2.0,45,8,True,False,True,False,54,False
2369,225000,3.0,3,2.0,33,0,False,False,False,False,5,False
9458,202500,1.0,3,2.0,30,1,False,False,False,True,20,False
36193,157500,3.0,3,2.0,49,6,True,False,False,True,26,False
31659,157500,3.0,3,2.0,34,3,False,True,False,False,8,False
28375,180000,3.0,5,1.0,30,9,True,False,False,True,32,False
3833,202500,3.0,3,2.0,48,0,False,False,True,False,39,False
25966,112500,1.0,3,4.0,43,18,True,True,False,True,41,False
27602,337500,3.0,3,2.0,46,1,False,False,False,True,28,False
23642,270000,3.0,3,3.0,27,1,False,True,False,True,25,False
23500,135000,3.0,3,2.0,45,11,True,False,False,False,54,False
20753,67500,3.0,3,2.0,42,0,False,False,False,False,41,False
26413,112500,3.0,3,4.0,37,0,False,True,False,True,34,False
25961,292500,3.0,3,5.0,33,1,False,True,False,False,15,False
21277,81000,1.0,5,3.0,32,6,True,True,False,False,18,False
33071,225000,3.0,3,2.0,40,14,True,True,True,True,21,False
32034,225000,1.0,3,4.0,35,12,True,True,False,False,30,False
8884,112500,3.0,3,3.0,37,14,True,True,False,False,49,False
26638,211500,1.0,3,2.0,63,15,True,False,False,True,16,False
16153,135000,3.0,3,1.0,31,12,True,False,False,False,12,False
31650,180000,3.0,3,2.0,28,6,True,False,False,True,38,False
10120,360000,1.0,3,4.0,43,15,True,True,False,True,25,False
34331,135000,3.0,3,4.0,35,12,True,True,False,False,12,False
25167,270000,3.0,3,2.0,41,1,False,False,False,True,31,False
26716,180000,1.0,3,2.0,45,6,True,True,False,True,23,False
35506,135000,1.0,3,3.0,30,6,True,True,True,False,29,False
29896,76500,3.0,3,3.0,27,2,False,True,False,True,25,False
20614,180000,3.0,3,2.0,50,15,True,False,False,True,43,False
20186,225000,3.0,3,1.0,34,1,False,False,False,True,8,False
16702,135000,3.0,4,3.0,39,11,True,True,False,False,8,False
18159,193500,3.0,3,2.0,50,6,True,False,False,False,10,False
34599,67500,3.0,3,2.0,49,10,True,False,False,True,43,False
5518,225000,1.0,3,1.0,49,4,False,False,False,True,15,False
29065,112500,3.0,3,2.0,61,16,True,False,True,True,15,False
30263,81000,3.0,3,2.0,25,3,False,True,False,True,8,False
27635,90000,3.0,3,2.0,51,25,True,False,False,False,60,False
30559,270000,3.0,3,1.0,50,5,True,False,False,True,34,False
18648,202500,3.0,2,2.0,46,0,False,False,True,True,19,False
22079,135000,3.0,3,2.0,46,4,False,False,False,True,41,False
21033,225000,1.0,3,3.0,37,17,True,True,False,False,43,False
23358,360000,1.0,3,2.0,39,12,True,False,False,True,34,False
24615,180000,3.0,3,5.0,27,9,True,True,False,True,28,False
26273,202500,1.0,3,2.0,57,14,True,False,True,False,10,False
17228,247500,3.0,3,2.0,49,1,False,False,True,True,30,False
28236,112500,3.0,4,2.0,43,24,True,False,False,False,40,False
34257,202500,3.0,5,4.0,30,2,False,True,False,False,22,False
6062,112500,3.0,3,2.0,47,4,False,False,True,False,58,False
36079,157500,3.0,3,4.0,39,12,True,True,True,True,3,False
23116,252000,1.0,3,2.0,37,7,True,False,True,False,11,False
14714,112500,2.0,3,2.0,25,4,False,False,False,False,20,False
4959,360000,1.0,3,3.0,51,19,True,True,False,True,23,False
32324,135000,1.0,3,1.0,24,2,False,False,False,False,26,False
34837,180000,3.0,3,2.0,39,4,False,False,True,False,29,False
29732,202500,1.0,3,3.0,44,5,True,True,False,True,7,False
29775,157500,3.0,3,2.0,37,7,True,False,False,False,51,False
6066,225000,3.0,3,1.0,47,0,False,False,False,False,46,False
13045,135000,3.0,3,2.0,44,26,True,False,False,True,42,False
18067,198000,3.0,3,3.0,42,9,True,True,True,True,53,False
15445,135000,3.0,3,4.0,42,2,False,True,False,False,24,False
23485,225000,3.0,3,1.0,39,1,False,False,False,False,11,False
16642,54000,3.0,3,4.0,27,2,False,True,False,False,15,False
21213,157500,1.0,3,2.0,31,2,False,False,False,True,16,False
15943,270000,3.0,3,2.0,44,2,False,False,False,False,4,False
31775,135000,1.0,3,3.0,44,20,True,True,True,False,24,False
8622,153000,3.0,3,2.0,31,4,False,False,False,True,44,False
21898,202500,3.0,3,1.0,46,4,False,False,False,False,5,False
19471,157500,1.0,3,2.0,42,2,False,False,True,True,38,False
26976,126000,3.0,3,3.0,49,11,True,True,False,False,34,False
15891,103500,3.0,3,1.0,53,6,True,False,False,True,42,False
33338,315000,2.0,3,2.0,29,3,False,False,True,False,33,False
16777,292500,3.0,3,2.0,54,24,True,False,False,True,45,False
25903,225000,3.0,3,2.0,37,11,True,False,False,False,55,False
26098,135000,3.0,3,3.0,30,1,False,True,False,True,40,False
663,202500,3.0,5,1.0,23,2,False,False,False,True,26,False
35082,225000,3.0,3,4.0,40,10,True,True,False,False,21,False
1958,180000,1.0,3,3.0,32,0,False,True,True,True,28,False
13140,157500,1.0,3,6.0,31,4,False,True,True,False,7,False
17525,360000,1.0,3,2.0,60,10,True,False,True,False,30,False
10051,144000,3.0,3,2.0,45,0,False,False,False,False,27,False
14068,360000,1.0,4,4.0,41,3,False,True,False,False,8,False
1020,306000,1.0,3,4.0,37,10,True,True,True,False,40,False
14109,247500,3.0,3,2.0,48,0,False,False,False,False,8,False
20150,171000,3.0,3,4.0,40,3,False,True,False,True,43,False
24611,180000,3.0,3,3.0,41,9,True,True,False,False,16,False
3639,180000,3.0,3,1.0,29,6,True,False,False,True,9,False
20117,360000,3.0,3,2.0,50,4,False,False,False,False,15,False
10781,360000,1.0,3,3.0,32,10,True,True,True,True,54,False
29247,202500,3.0,2,3.0,49,9,True,True,False,True,26,False
32884,166500,3.0,3,3.0,38,10,True,True,False,False,6,False
6056,112500,3.0,3,2.0,47,4,False,False,True,False,10,False
7145,360000,3.0,4,2.0,38,2,False,False,False,True,13,False
15173,225000,1.0,4,1.0,30,0,False,False,True,True,8,False
15426,157500,3.0,3,2.0,36,2,False,False,False,False,18,False
27183,157500,3.0,3,3.0,39,5,True,True,True,True,26,False
17528,108000,3.0,3,2.0,43,24,True,False,False,True,44,False
22138,247500,3.0,3,2.0,33,7,True,False,False,True,44,False
22246,292500,1.0,3,1.0,41,0,False,False,False,False,11,False
19511,225000,1.0,3,2.0,43,9,True,True,False,False,30,False
32976,225000,3.0,3,2.0,38,4,False,True,False,True,11,False
32331,306000,1.0,3,2.0,34,15,True,False,False,False,40,False
8681,103500,2.0,3,2.0,32,12,True,False,False,False,20,False
5197,315000,1.0,0,3.0,36,3,False,True,True,True,36,False
4387,112500,1.0,3,4.0,27,4,False,True,False,False,26,False
2091,225000,1.0,3,3.0,31,2,False,True,False,False,15,False
8713,225000,3.0,3,2.0,25,3,False,False,False,False,8,False
21837,67500,3.0,3,2.0,30,5,True,True,False,True,15,False
3318,112500,3.0,3,2.0,50,1,False,False,True,True,12,False
17817,157500,3.0,3,2.0,57,6,True,False,False,False,33,False
4672,202500,3.0,3,1.0,52,10,True,False,False,False,8,False
28569,292500,1.0,3,1.0,33,2,False,False,True,False,21,False
19547,90000,3.0,3,1.0,39,4,False,False,False,False,22,False
13781,112500,3.0,3,2.0,55,4,False,False,False,True,53,False
20550,67500,3.0,2,4.0,38,0,False,True,False,True,41,False
3209,202500,3.0,3,2.0,47,4,False,False,True,False,33,False
21911,157500,3.0,3,2.0,35,2,False,False,True,False,26,False
28044,76500,3.0,3,2.0,49,6,True,False,True,True,41,False
6534,81000,1.0,3,3.0,28,1,False,True,False,True,8,False
20456,112500,3.0,3,4.0,28,2,False,True,False,True,13,False
20084,117000,1.0,3,3.0,52,1,False,True,False,True,21,False
108,297000,3.0,4,1.0,42,8,True,False,False,False,13,False
1412,247500,3.0,3,3.0,31,4,False,True,True,True,33,False
31457,112500,3.0,3,3.0,40,3,False,True,False,True,32,False
24000,189000,3.0,3,2.0,44,1,False,False,False,False,38,False
4790,360000,3.0,3,2.0,34,14,True,False,False,False,10,False
9393,234000,3.0,3,2.0,42,8,True,False,True,False,52,False
5279,135000,3.0,3,2.0,52,21,True,False,True,True,21,False
19868,225000,3.0,3,3.0,41,11,True,True,True,True,29,False
35891,180000,3.0,3,1.0,39,8,True,False,False,False,41,False
5485,270000,3.0,3,1.0,47,6,True,False,True,False,26,False
23621,225000,3.0,5,2.0,44,2,False,False,False,True,39,False
9832,315000,3.0,5,1.0,32,3,False,False,False,False,38,False
23518,45000,1.0,3,2.0,50,8,True,False,False,True,25,False
14549,225000,3.0,3,1.0,43,14,True,False,False,False,9,False
35113,90000,3.0,2,2.0,48,15,True,False,False,False,48,False
30662,112500,1.0,3,2.0,28,1,False,False,False,False,55,False
23983,103500,1.0,3,2.0,43,18,True,False,False,True,17,False
8498,135000,3.0,3,2.0,42,4,False,False,False,False,35,False
7336,292500,1.0,3,2.0,57,13,True,False,False,False,31,False
11394,225000,3.0,3,4.0,37,10,True,True,True,False,44,False
10058,121500,2.0,3,2.0,37,4,False,True,False,False,59,False
26218,261000,1.0,2,2.0,30,7,True,False,False,False,43,False
24978,157500,3.0,3,2.0,47,8,True,False,False,False,29,False
3735,83250,3.0,3,2.0,56,17,True,False,True,True,55,False
31724,112500,1.0,3,2.0,55,1,False,False,False,False,50,True
22023,135000,3.0,3,1.0,48,5,True,False,False,True,29,False
20007,292500,1.0,3,2.0,32,2,False,False,True,True,29,False
34403,180000,3.0,3,3.0,38,2,False,True,False,False,35,False
28870,121500,3.0,3,2.0,60,5,True,False,False,False,43,False
25844,180000,1.0,3,2.0,66,6,True,False,False,False,30,False
23770,270000,1.0,3,1.0,42,8,True,False,False,False,35,False
9792,90000,1.0,3,4.0,28,6,True,True,False,True,8,False
14875,270000,3.0,3,2.0,49,27,True,False,False,False,29,False
5681,162000,3.0,3,1.0,49,7,True,False,True,False,59,False
34882,63000,3.0,3,4.0,28,3,False,True,False,False,19,False
34894,81000,3.0,3,1.0,60,0,False,False,False,False,44,False
13571,157500,3.0,3,3.0,44,3,False,True,False,False,46,False
23556,157500,3.0,3,2.0,50,12,True,True,False,True,18,False
5555,157500,2.0,5,3.0,32,7,True,True,False,False,50,False
5868,112500,3.0,4,1.0,37,1,False,False,False,False,16,False
6496,67500,3.0,3,2.0,44,7,True,False,True,True,47,False
14282,180000,3.0,5,3.0,29,7,True,True,False,False,13,False
29131,135000,3.0,3,2.0,44,14,True,True,False,False,40,False
26363,270000,1.0,3,2.0,53,2,False,False,True,True,55,False
21131,99000,3.0,3,2.0,29,4,False,False,False,True,14,False
3353,180000,3.0,3,1.0,63,31,True,False,False,True,4,False
16733,119250,3.0,3,2.0,48,1,False,False,False,True,11,False
25447,135000,1.0,3,3.0,29,8,True,True,False,False,56,False
19993,225000,3.0,3,2.0,37,10,True,False,True,True,59,False
12126,180000,3.0,3,1.0,28,5,True,False,False,False,52,False
21012,126000,1.0,3,2.0,27,1,False,False,False,True,30,False
12719,135000,3.0,3,2.0,27,7,True,False,True,False,42,False
33391,45000,3.0,3,3.0,33,10,True,True,False,False,49,False
18252,225000,3.0,0,1.0,32,0,False,False,False,False,17,False
7869,166500,3.0,3,1.0,49,8,True,False,False,True,17,False
283,315000,1.0,3,2.0,43,10,True,False,False,True,37,False
36142,112500,3.0,3,4.0,33,2,False,True,False,False,10,False
1841,166500,3.0,3,3.0,55,22,True,True,False,True,3,False
28666,225000,3.0,3,3.0,32,4,False,True,False,False,18,False
13776,135000,3.0,3,3.0,27,2,False,True,False,False,7,False
22592,270000,3.0,5,1.0,26,5,True,False,False,True,44,False
6516,67500,1.0,3,2.0,33,4,False,False,False,True,28,False
30671,135000,3.0,4,2.0,39,7,True,False,False,False,31,False
8233,135000,3.0,2,2.0,49,15,True,False,False,False,32,False
20300,90000,3.0,3,2.0,51,9,True,True,False,True,5,False
16037,202500,1.0,4,3.0,26,7,True,True,False,False,43,False
30201,135000,3.0,5,2.0,27,1,False,False,False,True,7,False
14078,103500,3.0,3,2.0,50,1,False,False,False,True,5,False
30192,157500,3.0,3,5.0,38,7,True,True,False,False,29,False
32312,180000,3.0,3,2.0,56,5,True,False,False,True,29,False
8977,202500,3.0,3,1.0,45,5,True,False,False,False,29,False
8652,135000,3.0,3,2.0,47,2,False,False,True,True,47,False
28916,90000,3.0,3,1.0,33,4,False,False,False,False,13,False
10655,202500,1.0,3,2.0,25,0,False,False,False,False,6,False
26194,270000,3.0,3,4.0,41,8,True,True,False,False,31,False
18374,225000,3.0,3,2.0,48,6,True,False,False,False,53,False
28908,112500,3.0,3,2.0,50,1,False,False,False,False,18,False
8043,180000,1.0,3,2.0,52,11,True,False,False,False,27,False
35342,81000,3.0,3,1.0,53,2,False,False,False,False,1,False
10073,135000,1.0,3,1.0,24,3,False,False,False,False,11,False
35987,292500,1.0,3,2.0,34,5,True,False,False,False,53,False
8324,157500,3.0,3,4.0,40,3,False,True,False,True,37,False
29979,180000,3.0,3,2.0,35,4,False,False,True,False,22,False
24494,112500,1.0,3,4.0,40,5,True,True,False,True,60,False
16612,360000,1.0,3,2.0,45,11,True,True,False,True,33,False
30140,337500,1.0,3,3.0,35,9,True,True,False,False,55,False
9929,90000,1.0,3,3.0,28,6,True,True,False,False,25,False
32980,166500,3.0,3,4.0,30,7,True,True,False,True,37,False
27009,135000,2.0,3,3.0,26,5,True,True,False,True,25,False
8380,247500,3.0,3,2.0,43,5,True,False,True,True,25,False
33094,90000,3.0,3,2.0,38,3,False,False,False,True,34,False
24392,157500,1.0,3,3.0,30,2,False,True,False,False,14,False
